,Unnamed: 0,contributor,hl_num,image_src,isbn,medium,price,product_link,series,title,voicing,series.1,publisher,format,high_quality_image_link,details
9699,9699,,152476,https://halleonard-common.s3.amazonaws.com/item_gif/00152476.gif,,General Merchandise,$99.95 (US),https://www.halleonard.com/product/152476/compact-rack-drawer-for-wireless-racks?subsiteid=1,Grundorf Products,Compact Rack Drawer for Wireless Racks,,,,,,
9700,9700,Louis Moyse,50490447,https://halleonard-common.s3.amazonaws.com/item_gif/50490447.gif,9.78162E+12,Softcover Audio Online,$22.99 (US),https://www.halleonard.com/product/50490447/flute-music-by-french-composers-for-flute-and-piano?subsiteid=1,Woodwind Solo,Flute Music by French Composers for Flute and Piano,,,,,,
9701,9701,Jon Paige,,https://halleonard-common.s3.amazonaws.com/item_gif/00280047.gif,,,,https://www.halleonard.com/product-family/PC19853/alleluia-christ-is-risen?subsiteid=1,Brookfield Easter Choral,Alleluia! Christ Is Risen!,"
			SATB, ChoirTrax CD, BRASS & TIMPANI, Handbells
			
		",,,,,
9702,9702,Eugene Rousseau,40163,https://halleonard-common.s3.amazonaws.com/item_gif/00040163.gif,9.78158E+12,,$29.95 (US),https://www.halleonard.com/product/40163/saxophone-high-tones?subsiteid=1,LKM Music,Saxophone High Tones,,,,,,
9703,9703,Jay Rouse,35028654,https://halleonard-common.s3.amazonaws.com/item_gif/35028654.gif,9.78148E+12,,$2.50 (US),https://www.halleonard.com/product/35028654/may-the-road-rise-up?subsiteid=1,Choral,May the Road Rise Up,"
			SATB
			
		",,,,,
9704,9704,"Composers: Robert Lopez,Kristen Anderson-Lopez",329579,https://halleonard-common.s3.amazonaws.com/item_gif/00329579.gif,9.78154E+12,Softcover Audio Online,$14.99 (US),https://www.halleonard.com/product/329579/frozen-2-alto-sax-play-along?subsiteid=1,Instrumental Play-Along,Frozen 2 Alto Sax Play-Along,"
			Alto Sax
			
		",,,,,
9705,9705,"Composers: Brendan Graham,Rolf Lovland",35028641,https://halleonard-common.s3.amazonaws.com/item_gif/35028641.gif,,Octavo,$2.50 (US),https://www.halleonard.com/product/35028641/you-raise-me-up?subsiteid=1,Choral,You Raise Me Up,"
			SATB
			
		",,,,,
9706,9706,Nancy Boone Allsbrook/Glenda Goodin,48021163,https://halleonard-common.s3.amazonaws.com/item_gif/48021163.gif,,,$2.15 (US),https://www.halleonard.com/product/48021163/lazy-john?subsiteid=1,BH Mary Goetze,Lazy John,"
			2PT TREBLE
			
		",,,,,
9707,9707,Roger Emerson,138097,https://halleonard-common.s3.amazonaws.com/item_gif/00138097.gif,,,$2.15 (US),https://www.halleonard.com/product/138097/have-yourself-a-merry-little-christmas?subsiteid=1,Secular Christmas Choral,Have Yourself a Merry Little Christmas,"
			2-Part
			
		",,,,,
9708,9708,The Beatles,291027,https://halleonard-common.s3.amazonaws.com/item_gif/00291027.gif,9.78154E+12,Softcover,$9.99 (US),https://www.halleonard.com/product/291027/the-beatles-for-two-trumpets?subsiteid=1,Easy Instrumental Duets,The Beatles for Two Trumpets,"
			Trumpet
			
		",,,,,
9709,9709,Aaron Copland,48001989,https://halleonard-common.s3.amazonaws.com/item_gif/48001989.gif,9.78148E+12,Softcover,$26.99 (US),https://www.halleonard.com/product/48001989/appalachian-spring?subsiteid=1,Boosey & Hawkes Scores/ Books,Appalachian Spring,"
			Study Score
			
		",,,,,
9710,9710,Wolfgang Amadeus Mozart,400047,https://halleonard-common.s3.amazonaws.com/item_gif/00400047.gif,9.7816E+12,Softcover Audio Online,$19.99 (US),https://www.halleonard.com/product/400047/mozart--clarinet-concerto-in-a-major-k-622?subsiteid=1,Music Minus One,"Mozart – Clarinet Concerto in A Major, K. 622",,,,,,
9711,9711,Nancy Zeltsman,6620055,https://halleonard-common.s3.amazonaws.com/item_gif/06620055.gif,9.78063E+12,Softcover,$19.99 (US),https://www.halleonard.com/product/6620055/four-mallet-marimba-playing?subsiteid=1,Percussion,Four-Mallet Marimba Playing,,,,,,
9712,9712,Lee Greenwood,8741600,/images/default.svg,,,$2.15 (US),https://www.halleonard.com/product/8741600/god-bless-the-usa?subsiteid=1,Discovery Choral,God Bless the U.S.A.,"
			SATB
			
		",,,,,
9713,9713,"Composers: Carole Bayer Sager,David Foster,Richard Page",,https://halleonard-common.s3.amazonaws.com/item_gif/35029994.gif,,,,https://www.halleonard.com/product-family/PC20135/thankful?subsiteid=1,Choral,Thankful,"
			SATB, SAB, SSA, TTB, 2-Part, Orchestra (Score & Parts), Studiotrax CD, Orchestra (Score & Parts)
			
		",,,,,
9714,9714,Newsboys,,https://halleonard-common.s3.amazonaws.com/item_gif/35030278.gif,,,,https://www.halleonard.com/product-family/PC19985/we-believe?subsiteid=1,Shawnee Sacred,We Believe,"
			SATB, RHYTHM/ STRINGS, Studiotrax CD, SAB, SSA
			
		",,,,,
9715,9715,The Beatles,155293,https://halleonard-common.s3.amazonaws.com/item_gif/00155293.gif,9.7815E+12,Softcover Audio Online,$14.99 (US),https://www.halleonard.com/product/155293/the-beatles?subsiteid=1,Violin Play-Along,The Beatles,,,,,,
9716,9716,Various,50486515,https://halleonard-common.s3.amazonaws.com/item_gif/50486515.gif,9.78142E+12,Softcover,$19.99 (US),https://www.halleonard.com/product/50486515/cello-classics?subsiteid=1,String,Cello Classics,"
			Score and Solo Part
			
		",,,,,
9717,9717,,294937,https://halleonard-common.s3.amazonaws.com/item_gif/00294937.gif,,General Merchandise,$299.00 (US),https://www.halleonard.com/product/294937/cloudlifter-cl-2?subsiteid=1,Cloud Microphones,Cloudlifter CL-2,,,,,,
9718,9718,,776517,https://halleonard-common.s3.amazonaws.com/item_gif/00776517.gif,,General Merchandise,$99.99 (US),https://www.halleonard.com/product/776517/single-chain-cam-drive-single-bass-drum-pedal?subsiteid=1,Gibraltar,Single Chain CAM Drive Single Bass Drum Pedal,,,,,,
9719,9719,Mac Huff,126794,https://halleonard-common.s3.amazonaws.com/item_gif/00126794.gif,,,$2.25 (US),https://www.halleonard.com/product/126794/i-love-the-winter-weather?subsiteid=1,Secular Christmas Choral,I Love the Winter Weather,"
			SATB
			
		",,,,,
9720,9720,,140127,https://halleonard-common.s3.amazonaws.com/item_gif/00140127.gif,,General Merchandise,$134.98 (US),https://www.halleonard.com/product/140127/mk5--boom-microphone-kit?subsiteid=1,Samson Audio,MK5 – Boom Microphone Kit,,,,,,
9721,9721,Aaron Copland,48002172,https://halleonard-common.s3.amazonaws.com/item_gif/48002172.gif,,Softcover,$18.99 (US),https://www.halleonard.com/product/48002172/appalachian-spring?subsiteid=1,Boosey & Hawkes Scores/ Books,Appalachian Spring,,,,,,
9722,9722,Various,146373,https://halleonard-common.s3.amazonaws.com/item_gif/00146373.gif,9.7815E+12,Softcover,$14.99 (US),https://www.halleonard.com/product/146373/101-jazz-songs-for-cello?subsiteid=1,Instrumental Folio,101 Jazz Songs for Cello,"
			Cello
			
		",,,,,
9723,9723,Red Hot Chili Peppers,702992,https://halleonard-common.s3.amazonaws.com/item_gif/00702992.gif,9.78146E+12,Softcover Audio Online,$19.99 (US),https://www.halleonard.com/product/702992/red-hot-chili-peppers?subsiteid=1,Drum Play-Along,Red Hot Chili Peppers,,,,,,
9724,9724,Various,252485,https://halleonard-common.s3.amazonaws.com/item_gif/00252485.gif,9.78154E+12,Softcover,$9.99 (US),https://www.halleonard.com/product/252485/hit-songs-for-two-trumpets?subsiteid=1,Easy Instrumental Duets,Hit Songs for Two Trumpets,"
			Trumpet
			
		",,,,,
9725,9725,Mike Steinel,877506,https://halleonard-common.s3.amazonaws.com/item_gif/00877506.gif,9.7815E+12,Softcover Media Online,$15.99 (US),https://www.halleonard.com/product/877506/essential-elements-for-jazz-ensemble-book-2--bb-trumpet?subsiteid=1,Instrumental Jazz,Essential Elements for Jazz Ensemble Book 2 – Bb Trumpet,"
			Trumpet
			
		",,,,,
9726,9726,Various,160732,https://halleonard-common.s3.amazonaws.com/item_gif/00160732.gif,9.7815E+12,Softcover Media Online,$12.99 (US),https://www.halleonard.com/product/160732/rubank-book-of-trombonebaritone-bc-solos--easy-to-intermediate?subsiteid=1,Rubank Book/ Audio Products,Rubank Book of Trombone/Baritone B.C. Solos – Easy to Intermediate,,,,,,
9727,9727,Mac Huff,,https://halleonard-common.s3.amazonaws.com/item_gif/08621008.gif,,,,https://www.halleonard.com/product-family/PC14187/100-years-of-broadway-medley?subsiteid=1,Broadway Choral,100 Years of Broadway (Medley),"
			SATB Score, SAB Score, 2-Part Score, SATB Singer, SAB Singer, 2 Part Singer, Combo Parts, Preview CD, 2-cd Pak
			
		",,,,,
9728,9728,Michael W. Smith,35029210,https://halleonard-common.s3.amazonaws.com/item_gif/35029210.gif,,Octavo,$2.50 (US),https://www.halleonard.com/product/35029210/hosanna?subsiteid=1,Glory Sound Celebration,Hosanna,"
			SATB
			
		",,,,,
9729,9729,Mac Huff,,https://halleonard-common.s3.amazonaws.com/item_gif/08201733.gif,,,,https://www.halleonard.com/product-family/PC14300/put-your-head-on-my-shoulder?subsiteid=1,Pop Choral Series,Put Your Head on My Shoulder,"
			TTBB, ShowTrax CD
			
		",,,,,
9730,9730,Audrey Snyder,,https://halleonard-common.s3.amazonaws.com/item_gif/09970223.gif,,,,https://www.halleonard.com/product-family/PC16873/the-rhythm-reader-ii?subsiteid=1,Choral,The Rhythm Reader II,"
			REPRO PAK
			
		",,,,,
9731,9731,Robert W. Buggert,4470260,https://halleonard-common.s3.amazonaws.com/item_gif/04470260.gif,9.78142E+12,Softcover,$6.99 (US),https://www.halleonard.com/product/4470260/rubank-intermediate-method--drums?subsiteid=1,Intermediate Band Method,Rubank Intermediate Method – Drums,,,,,,
9732,9732,Tom Anderson,9971000,https://halleonard-common.s3.amazonaws.com/item_gif/09971000.gif,9.78142E+12,Softcover Audio Online,$19.99 (US),https://www.halleonard.com/product/9971000/boomwhack-attack?subsiteid=1,Music Express Books,BoomWhack Attack!,,,,,,
9733,9733,"Authors: Michael Allen,Robert Gillespie,Pamela Tellejohn Hayes",868073,https://halleonard-common.s3.amazonaws.com/item_gif/00868073.gif,9.78063E+12,Softcover with CD,$44.99 (US),https://www.halleonard.com/product/868073/essential-technique-for-strings-with-eei?subsiteid=1,Essential Elements,Essential Technique for Strings with EEi,,,,,,
9734,9734,Various,119096,https://halleonard-common.s3.amazonaws.com/item_gif/00119096.gif,9.78148E+12,Softcover,$16.99 (US),https://www.halleonard.com/product/119096/vh1s-100-greatest-songs-of-rock-and-roll?subsiteid=1,Instrumental Solo,VH1's 100 Greatest Songs of Rock and Roll,,,,,,
9735,9735,Fred Bock,,https://halleonard-common.s3.amazonaws.com/item_gif/08739119.gif,,,,https://www.halleonard.com/product-family/PC16390/living-lord-and-risen-savior?subsiteid=1,Fred Bock Publications,Living Lord and Risen Savior,"
			SATB, Brass Accompaniment
			
		",,,,,
9736,9736,,279802,https://halleonard-common.s3.amazonaws.com/item_gif/00279802.gif,,General Merchandise,$129.95 (US),https://www.halleonard.com/product/279802/hd9?subsiteid=1,Presonus Hardware,HD9,,,,,,
9737,9737,The Beatles,225339,https://halleonard-common.s3.amazonaws.com/item_gif/00225339.gif,9.7815E+12,Softcover Audio Online,$14.99 (US),https://www.halleonard.com/product/225339/the-beatles--instrumental-play-along?subsiteid=1,Instrumental Play-Along,The Beatles – Instrumental Play-Along,"
			Cello
			
		",,,,,
9738,9738,Mike Steinel,841349,https://halleonard-common.s3.amazonaws.com/item_gif/00841349.gif,9.78079E+12,Softcover Audio Online,$13.99 (US),https://www.halleonard.com/product/841349/essential-elements-for-jazz-ensemble--baritone-saxophone?subsiteid=1,Instrumental Jazz,Essential Elements for Jazz Ensemble – Baritone Saxophone,,,,,,
9739,9739,Moses Hogan,8703351,https://halleonard-common.s3.amazonaws.com/item_gif/08703351.gif,,,$2.25 (US),https://www.halleonard.com/product/8703351/hold-on?subsiteid=1,Festival Choral,Hold On!,"
			SATB divisi a cappella
			
		",,,,,
9740,9740,Greg Gilpin,35031887,https://halleonard-common.s3.amazonaws.com/item_gif/35031887.gif,9.78154E+12,Softcover Audio Online,$59.99 (US),https://www.halleonard.com/product/35031887/partner-songs-for-the-developing-choir?subsiteid=1,Shawnee Press,Partner Songs for the Developing Choir,,,,,,
9741,9741,Tommy Igoe,6620125,https://halleonard-common.s3.amazonaws.com/item_gif/06620125.gif,9.78142E+12,Softcover Audio Online,$24.95 (US),https://www.halleonard.com/product/6620125/vic-firth-presents-groove-essentials-20-with-tommy-igoe?subsiteid=1,Percussion,Vic Firth® Presents Groove Essentials 2.0 with Tommy Igoe,,,,,,
9742,9742,"Authors: Michael Allen,Robert Gillespie,Pamela Tellejohn Hayes",862550,https://halleonard-common.s3.amazonaws.com/item_gif/00862550.gif,9.78079E+12,Softcover,$5.50 (US),https://www.halleonard.com/product/862550/essential-elements-for-strings--book-2-original-series?subsiteid=1,Essential Elements,Essential Elements for Strings – Book 2 (Original Series),,,,,,
9743,9743,Mac Huff,,https://halleonard-common.s3.amazonaws.com/item_gif/00225729.gif,,,,https://www.halleonard.com/product-family/PC19403X/start-a-fire?subsiteid=1,Pop Choral Series,Start a Fire,"
			SATB, SAB, 2-Part, Combo Parts, ShowTrax CD
			
		",,,,,
9744,9744,Brad Nix,35032798,https://halleonard-common.s3.amazonaws.com/item_gif/35032798.gif,,Octavo,$2.10 (US),https://www.halleonard.com/product/35032798/a-new-city-of-joy?subsiteid=1,Shawnee Sacred,A New City of Joy,"
			SATB
			
		",,,,,
9745,9745,Joseph M. Martin,35007088,https://halleonard-common.s3.amazonaws.com/item_gif/35007088.gif,,,$2.50 (US),https://www.halleonard.com/product/35007088/for-god-so-loved-the-world?subsiteid=1,Shawnee Sacred,For God So Loved the World,"
			SATB
			
		",,,,,
9746,9746,Claude T. Smith,20823100,https://halleonard-common.s3.amazonaws.com/item_gif/20823100.gif,9.78063E+12,,$4.95 (US),https://www.halleonard.com/product/20823100/symphonic-warm-ups-for-band?subsiteid=1,Symphonic Warm-ups,Symphonic Warm-Ups for Band,,,,,,
9747,9747,"Editors: Richard Walters,Todd Levy",48020641,https://halleonard-common.s3.amazonaws.com/item_gif/48020641.gif,9.78142E+12,Softcover Audio Online,$24.99 (US),https://www.halleonard.com/product/48020641/sonata-for-clarinet-and-piano?subsiteid=1,Boosey & Hawkes Chamber Music,Sonata for Clarinet and Piano,,,,,,
9748,9748,The Beatles,225331,https://halleonard-common.s3.amazonaws.com/item_gif/00225331.gif,9.7815E+12,Softcover Audio Online,$14.99 (US),https://www.halleonard.com/product/225331/the-beatles--instrumental-play-along?subsiteid=1,Instrumental Play-Along,The Beatles – Instrumental Play-Along,"
			Clarinet
			
		",,,,,
9749,9749,Philip Smith,44000611,https://halleonard-common.s3.amazonaws.com/item_gif/44000611.gif,9.78904E+12,Softcover with CD,$17.95 (US),https://www.halleonard.com/product/44000611/concert-studies-for-trumpet?subsiteid=1,Curnow Play-Along Book,Concert Studies for Trumpet,,,,,,
9750,9750,Lee Greenwood,8741602,/images/default.svg,,,$2.15 (US),https://www.halleonard.com/product/8741602/god-bless-the-usa?subsiteid=1,Discovery Choral,God Bless the U.S.A.,"
			2-Part
			
		",,,,,
9751,9751,Andrew Lloyd Webber,849030,https://halleonard-common.s3.amazonaws.com/item_gif/00849030.gif,9.78079E+12,,$7.99 (US),https://www.halleonard.com/product/849030/the-phantom-of-the-opera?subsiteid=1,Instrumental Solo,The Phantom of the Opera,,,,,,
9752,9752,Kansas,35030011,https://halleonard-common.s3.amazonaws.com/item_gif/35030011.gif,9.7815E+12,,$2.50 (US),https://www.halleonard.com/product/35030011/dust-in-the-wind?subsiteid=1,Choral,Dust in the Wind,"
			TBB
			
		",,,,,
9753,9753,Various,298705,https://halleonard-common.s3.amazonaws.com/item_gif/00298705.gif,9.78154E+12,Softcover Audio Online,$14.99 (US),https://www.halleonard.com/product/298705/contemporary-broadway?subsiteid=1,Instrumental Play-Along,Contemporary Broadway,"
			Clarinet
			
		",,,,,
9754,9754,,776518,https://halleonard-common.s3.amazonaws.com/item_gif/00776518.gif,,General Merchandise,$249.99 (US),https://www.halleonard.com/product/776518/single-chain-cam-drive-double-bass-drum-pedal?subsiteid=1,Gibraltar,Single Chain CAM Drive Double Bass Drum Pedal,,,,,,
9755,9755,Barbara Baker,48004591,https://halleonard-common.s3.amazonaws.com/item_gif/48004591.gif,,,$2.15 (US),https://www.halleonard.com/product/48004591/the-storm-is-passing-over?subsiteid=1,CME Intermediate Series,The Storm Is Passing Over,"
			3-Part Treble
			
		",,,,,
9756,9756,Various,841441,https://halleonard-common.s3.amazonaws.com/item_gif/00841441.gif,9.78063E+12,Softcover Audio Online,$12.99 (US),https://www.halleonard.com/product/841441/jazz--blues?subsiteid=1,Instrumental Play-Along,Jazz & Blues,"
			Trumpet
			
		",,,,,
9757,9757,,,https://halleonard-common.s3.amazonaws.com/item_gif/08747043.gif,,,,https://www.halleonard.com/product-family/PC14413/santa-baby?subsiteid=1,Secular Christmas Choral,Santa Baby,"
			SATB a cappella, SSAA ACAPELL
			
		",,,,,
9758,9758,E.E. Lawrence,35028746,https://halleonard-common.s3.amazonaws.com/item_gif/35028746.gif,9.78148E+12,,$2.50 (US),https://www.halleonard.com/product/35028746/thats-what-i-want-for-christmas?subsiteid=1,Choral,That's What I Want For Christmas,"
			SATB
			
		",,,,,
9759,9759,Ruth Morris Gray,,https://halleonard-common.s3.amazonaws.com/item_gif/35028214.gif,,,,https://www.halleonard.com/product-family/PC12990/ding-dong-merrily-on-high?subsiteid=1,Choral,Ding Dong! Merrily on High,"
			3-PART MIXED, 2-PART
			
		",,,,,
9760,9760,Roger Emerson,8744085,https://halleonard-common.s3.amazonaws.com/item_gif/08744085.gif,,,$2.10 (US),https://www.halleonard.com/product/8744085/hear-my-prayer?subsiteid=1,Choral,Hear My Prayer,"
			SATB
			
		",,,,,
9761,9761,Susan Brumfield,145629,https://halleonard-common.s3.amazonaws.com/item_gif/00145629.gif,9.7815E+12,Softcover Audio Online,$29.99 (US),https://www.halleonard.com/product/145629/first-we-sing-songbook-two?subsiteid=1,Music Express Books,First We Sing! Songbook Two,"
			Book with Audio Online
			
		",,,,,
9762,9762,Editor: Arthur H. Christmann,50330280,https://halleonard-common.s3.amazonaws.com/item_gif/50330280.gif,9.78079E+12,Softcover,$16.99 (US),https://www.halleonard.com/product/50330280/solos-for-the-clarinet-player?subsiteid=1,Woodwind Solo,Solos for the Clarinet Player,,,,,,
9763,9763,"Authors: Tom Walsh,John King",109376,https://halleonard-common.s3.amazonaws.com/item_gif/00109376.gif,9.78148E+12,Softcover,$30.00 (US),https://www.halleonard.com/product/109376/the-martin-ukulele?subsiteid=1,Book,The Martin Ukulele,,,,,,
